user_id,ratings_count
216999,277
52466,277
281660,277
141783,277
322249,277
6506,277
34155,277
223481,277
244309,277
47504,277
62228,277
239854,277
180243,277
283741,277
308204,277
64594,277
100708,277
101051,277
75998,277
330277,277
90777,277
142665,277
200807,277
312827,277
130787,277
312157,277
348698,277
47701,277
313491,277
291246,277
280110,277
138005,277
268669,277
191612,277
17843,277
338131,277
205871,277
29408,277
348106,277
288203,277
27300,277
301626,277
29304,277
228496,277
251485,277
348157,277
158425,277
157577,277
135355,277
3842,277
28613,277
344401,277
262824,277
45342,277
158713,277
284222,277
110644,277
136848,277
70924,277
284006,277
329882,277
274143,277
236045,277
314418,277
353022,277
72884,277
96335,277
300436,277
297265,277
313330,277
222384,277
67393,277
330605,277
73405,277
83351,277
278977,277
104307,277
328332,277
281936,277
201873,277
13114,277
212929,277
177227,277
305834,277
35469,277
293682,277
1689,277
47566,277
3672,277
61552,277
137071,277
201671,277
87076,277
220820,277
272191,277
48892,277
116176,277
69413,277
305118,277
174536,277
351765,277
286157,277
227322,277
213658,277
314956,277
121003,277
89112,277
214310,277
109790,277
24711,277
44306,277
239165,277
214081,277
63394,277
191342,277
345809,277
271356,277
229540,277
169979,277
298172,277
112546,277
267627,277
252618,277
333890,277
322684,277
308073,277
77533,277
236286,277
2274,277
254467,277
5697,277
281866,277
244799,277
115936,277
160815,277
102228,277
297123,277
250760,277
177321,277
112444,277
254746,277
140587,277
339939,277
18605,277
32616,277
232789,277
16458,277
15526,277
133946,277
129420,277
56986,277
79387,277
332296,277
191879,277
293082,277
284934,277
144258,277
309586,277
328061,277
47820,277
100911,277
93675,277
39298,277
32647,277
39029,277
30589,277
327599,277
196382,277
47337,277
236699,277
230898,277
26473,277
118001,277
64502,277
317508,277
58708,277
210563,277
209574,277
335352,277
255915,277
137408,277
208113,277
47208,277
329528,277
81964,277
328922,277
125855,277
283335,277
83193,277
213488,277
205345,277
112104,277
13395,277
246925,277
23881,277
4752,277
209923,277
111477,277
353085,277
50397,277
334387,277
114750,277
176116,277
173558,277
263488,277
126666,277
136857,277
165555,277
251580,277
123665,277
76105,277
30693,277
219689,277
51018,277
201058,277
246794,277
136137,277
327045,277
270520,277
103372,277
50708,277
264013,277
261896,277
258535,277
146562,277
2565,277
271517,277
199528,277
342239,277
106223,277
163195,277
203775,277
291921,277
251549,277
301209,277
83429,277
99519,277
238616,277
10626,277
333160,277
55257,277
231031,277
152862,277
102333,277
42614,277
203889,277
5831,277
116162,277
323398,277
352148,277
286285,277
130306,277
292271,277
292266,277
142123,277
294993,277
88777,277
188136,277
246611,277
15156,277
15379,277
22566,277
167939,277
331968,277
136169,277
138298,277
43657,277
221527,277
100774,277
331525,277
236927,277
150888,277
67650,277
82723,277
7694,277
266296,277
350600,277
140441,277
248834,277
212540,277
340963,277
347553,277
256647,277
100226,277
116666,277
293554,277
293280,277
191272,277
329392,277
172127,277
88343,277
278255,277
219310,277
155881,277
339733,277
28287,277
81422,277
261642,277
151594,277
183417,277
346034,277
161067,277
237609,277
321917,277
289086,277
93568,277
288745,277
302939,277
144656,277
185358,277
180240,277
75276,277
340662,277
118837,277
73943,277
320576,277
16754,277
167785,277
280395,277
301168,277
234051,277
219358,277
265270,277
64040,277
153251,277
34157,277
208979,277
29085,277
64041,277
137173,277
347156,277
350531,277
1320,277
234782,277
302747,277
310672,277
236320,277
181806,277
224853,277
278823,277
101358,277
161425,277
143914,277
307057,277
323686,277
214421,277
309054,277
166807,277
53564,277
294131,277
228242,277
123036,277
48527,277
89034,277
219888,277
244135,277
102839,277
260657,277
71727,277
42286,277
208559,277
261441,277
78130,277
263838,277
227193,277
232489,277
264677,277
40686,277
128538,277
240329,277
254096,277
111376,277
97876,277
42026,277
299941,277
149070,277
192277,277
92072,277
145802,277
54603,277
181374,277
222559,277
5116,277
20211,277
223222,277
46079,277
326580,277
247811,277
309640,277
38547,277
237277,277
312227,277
345946,277
126585,277
314906,277
331912,277
346709,277
271151,277
228730,277
118360,277
162504,277
201106,277
7362,277
98368,277
322759,277
291183,276
215996,276
169449,276
100241,276
247782,276
191336,276
96235,276
255448,276
318473,276
52268,276
81885,276
222157,276
5312,276
89162,276
37854,276
113830,276
125080,276
89168,276
37843,276
213057,276
7728,276
296356,276
326111,276
153610,276
153637,276
86231,276
299390,276
24072,276
61543,276
309832,276
29412,276
113064,276
123044,276
206861,276
192462,276
341226,276
210706,276
133118,276
249648,276
224626,276
186043,276
69123,276
294639,276
202092,276
71010,276
161610,276
2847,276
307731,276
200926,276
143839,276
186653,276
305869,276
73825,276
310012,276
214273,276
183280,276
234853,276
308749,276
121880,276
292739,276
84948,276
73747,276
51118,276
217114,276
16943,276
316384,276
195426,276
141721,276
93782,276
250241,276
119137,276
334129,276
224977,276
192091,276
294289,276
25921,276
165747,276
254806,276
71292,276
74404,276
243729,276
113579,276
301571,276
136634,276
286296,276
179940,276
322760,276
55796,276
317570,276
117313,276
91072,276
241760,276
53297,276
192630,276
68245,276
223271,276
313920,276
60986,276
283219,276
326866,276
248770,276
190655,276
74848,276
327527,276
226904,276
192965,276
193391,276
131389,276
66831,276
169200,276
233811,276
68816,276
259604,276
275368,276
133220,276
88289,276
108906,276
69974,276
350152,276
171230,276
108940,276
232637,276
178377,276
329924,276
323487,276
248687,276
15052,276
205634,276
234360,276
170664,276
176701,276
282916,276
73214,276
328231,276
131308,276
188967,276
17514,276
234317,276
35913,276
344560,276
90835,276
244572,276
138703,276
292380,276
161392,276
178621,276
119933,276
25193,276
255168,276
28539,276
95238,276
225303,276
251760,276
283842,276
205719,276
334732,276
127612,276
306010,276
159886,276
158731,276
45852,276
115267,276
238126,276
210031,276
277707,276
159828,276
348075,276
215590,276
46952,276
102926,276
82659,276
234305,276
219181,276
300227,276
94578,276
7347,276
19506,276
26750,276
343164,276
46036,276
273826,276
37641,276
239268,276
244433,276
219140,276
271908,276
192317,276
345017,276
87270,276
34134,276
255528,276
251738,276
115631,276
44763,276
28403,276
282851,276
85390,276
349217,276
296618,276
35029,276
42636,276
236414,276
220509,276
257848,276
32480,276
11633,276
3618,276
288723,276
94707,276
336722,276
95023,276
247718,276
183456,276
196472,276
39589,276
274872,276
304498,276
235286,276
306613,276
206290,276
145432,276
349116,276
84215,276
268724,276
154978,276
112194,276
175103,276
163315,276
343130,276
329388,276
283225,276
149536,276
71138,276
206871,276
302790,276
313757,276
91089,276
85820,276
138104,276
233470,276
97301,276
14366,276
273910,276
339160,276
76293,276
241990,276
1261,276
249150,276
164260,276
325779,276
205675,276
39233,276
17364,276
55642,276
178591,276
182949,276
282109,276
319808,276
49508,276
346660,276
201941,276
120376,276
331910,276
283915,276
52083,276
202143,276
14514,276
179734,276
84645,276
30984,276
172098,276
333675,276
166486,276
174238,276
202096,276
50710,276
115568,276
352078,276
214645,276
35690,276
239877,276
309167,276
159291,276
329425,276
41379,276
328981,276
262788,276
317278,276
58001,276
318001,276
106349,276
206853,276
257068,276
69016,276
11180,276
143954,276
26673,276
139142,276
246418,276
188432,276
235953,276
112782,276
105892,276
338498,276
122173,276
281051,276
42978,276
9866,276
223957,276
145581,276
246402,276
58367,276
77707,276
242953,276
344796,276
268745,276
19394,276
163674,276
219444,276
73965,276
108063,276
67057,276
237222,276
160105,276
136897,276
39729,276
47684,276
172388,276
229075,276
39913,276
350362,276
105041,276
218243,276
245595,276
161390,276
147516,276
55415,276
146488,276
118585,276
108146,276
202726,276
56010,276
335050,276
22229,276
329314,276
140979,276
284088,276
299204,276
43372,276
150168,276
89789,276
350037,276
205137,276
339015,276
45773,276
146442,276
285289,276
221357,276
221391,276
86261,276
314403,276
65869,276
247474,276
233011,276
42931,276
110613,276
70380,276
303480,276
67258,276
76538,276
220877,276
106998,276
120026,276
121378,276
308863,276
63491,276
299222,276
32397,276
49780,276
301170,276
122968,276
114125,276
198751,276
337358,276
81517,276
134514,276
195839,276
206976,276
79614,276
130817,276
327235,276
128990,276
288144,276
259812,276
199464,276
16582,276
288006,276
37575,276
235563,276
47325,276
117675,276
145045,276
2050,276
292083,276
21312,276
282980,276
134652,276
17252,276
49385,276
117296,276
277185,276
301769,276
267892,276
252406,276
74387,276
22562,276
293910,276
189048,276
338129,276
143311,276
229788,276
212709,276
322530,276
81104,276
244903,276
262724,276
136622,276
104906,276
88860,276
25711,276
140524,276
209232,276
249946,276
19930,276
245100,276
153161,276
229994,276
110631,276
184178,276
13820,276
240040,276
118681,276
310918,276
289276,276
106873,276
152169,276
191812,276
48838,276
149724,276
237681,276
298109,276
46361,276
211799,275
103398,275
44512,275
256783,275
185054,275
75827,275
349229,275
172648,275
209863,275
227264,275
192988,275
261429,275
165146,275
26233,275
316935,275
35984,275
226279,275
323746,275
280171,275
149301,275
144974,275
16213,275
346738,275
14350,275
302050,275
349421,275
105168,275
96711,275
29959,275
75732,275
136728,275
279526,275
133067,275
151025,275
136758,275
144888,275
307862,275
216589,275
196919,275
77611,275
104176,275
263232,275
272877,275
32186,275
198787,275
84947,275
201166,275
71809,275
219445,275
296400,275
214156,275
128915,275
207122,275
97496,275
190902,275
97681,275
240931,275
13582,275
209077,275
77864,275
171316,275
95138,275
122946,275
147880,275
195516,275
31097,275
36162,275
205109,275
107409,275
317908,275
141673,275
323408,275
133606,275
15580,275
198905,275
349180,275
84513,275
237704,275
97425,275
87003,275
209133,275
54220,275
225553,275
295975,275
348289,275
209184,275
78040,275
60972,275
342433,275
190596,275
251718,275
208179,275
104367,275
166052,275
29053,275
36127,275
123047,275
164468,275
85008,275
351839,275
37025,275
17135,275
263436,275
203163,275
119070,275
208160,275
42296,275
151840,275
95254,275
292488,275
214376,275
324551,275
125034,275
176594,275
192291,275
319318,275
111434,275
10356,275
323274,275
140329,275
2910,275
102726,275
338767,275
241332,275
169799,275
3594,275
271870,275
231159,275
61111,275
251420,275
125110,275
112353,275
28233,275
94509,275
8939,275
132240,275
280838,275
162814,275
212442,275
56249,275
171938,275
171946,275
274827,275
184754,275
41471,275
233701,275
28290,275
270521,275
279651,275
261133,275
63715,275
190136,275
38282,275
8981,275
314592,275
2772,275
123344,275
41599,275
231632,275
235852,275
256278,275
266417,275
212139,275
95434,275
53638,275
121639,275
123420,275
223250,275
151489,275
220749,275
289802,275
347836,275
169547,275
335758,275
337381,275
351212,275
262641,275
154767,275
283113,275
333503,275
75030,275
180708,275
220909,275
754,275
266928,275
89255,275
293663,275
253248,275
322125,275
267465,275
223494,275
144827,275
207927,275
96348,275
311303,275
206926,275
147527,275
162152,275
273567,275
313029,275
11468,275
352879,275
241991,275
314109,275
67826,275
181035,275
169441,275
324814,275
61590,275
75887,275
341646,275
31638,275
19573,275
136869,275
154605,275
335823,275
235081,275
260205,275
227478,275
151217,275
46321,275
339904,275
83240,275
177729,275
299369,275
301228,275
161348,275
253201,275
58530,275
275337,275
128797,275
224907,275
144315,275
106417,275
6480,275
170282,275
48045,275
224449,275
340176,275
6987,275
335684,275
181554,275
101192,275
6996,275
151082,275
213801,275
317713,275
42186,275
309952,275
93696,275
173633,275
349236,275
303842,275
349467,275
343628,275
206453,275
173662,275
347924,275
129636,275
137558,275
295614,275
35005,275
253045,275
234997,275
3920,275
172488,275
117062,275
99090,275
203884,275
294937,275
48087,275
286381,275
85607,275
97362,275
131121,275
307186,275
150511,275
65021,275
58094,275
351808,275
7559,275
55542,275
112074,275
308047,275
349083,275
98993,275
116982,275
293111,275
206344,275
352049,275
109030,275
341405,275
84435,275
169253,275
50185,275
332230,275
229445,275
69080,275
222471,275
183268,275
268244,275
318114,275
82329,275
264583,275
165065,275
315344,275
341934,275
4891,275
109188,275
34846,275
167775,275
137445,275
110003,275
208632,275
225964,275
128550,275
269065,275
286677,275
114373,275
105458,275
165011,275
206134,275
5005,275
172140,275
260712,275
86111,275
133362,275
140996,275
267271,275
236262,275
179653,275
159993,275
80965,275
241170,275
300729,275
131096,275
193746,275
174326,275
289285,275
218801,275
333633,275
346067,275
220169,275
190925,275
300826,275
13807,275
339641,275
339355,275
212513,275
132864,275
351482,275
181230,275
258999,275
118448,275
199988,275
135997,275
224389,275
255602,275
323767,275
163070,275
140668,275
189988,275
292710,275
150855,275
103711,275
351873,275
78168,275
127846,275
32378,275
136188,275
81639,275
263978,275
320930,275
305947,275
125171,275
156778,275
225466,275
320554,275
106532,275
322085,275
246485,275
103671,275
1277,275
97831,275
183467,275
231519,275
205915,275
147015,275
249897,275
339750,275
90443,275
186814,275
46009,275
171977,275
297734,275
251156,275
223608,275
28864,275
312124,275
252724,275
149379,275
24285,275
24312,275
186890,275
55949,275
58913,275
327853,275
106546,275
73611,275
271894,275
6617,275
294821,275
238033,275
295332,275
108546,275
323223,275
55832,275
95576,275
156506,275
243357,275
15665,275
278364,275
226976,275
336136,275
167530,275
270563,275
27415,275
131694,275
32900,275
83365,275
295422,275
184661,275
74804,275
23128,275
118233,275
344157,275
78380,275
22871,275
334867,275
286821,275
296084,275
239820,275
220793,275
249933,275
146283,275
325804,275
70424,275
276919,275
286210,275
314710,275
246029,275
221020,275
264750,275
226768,275
346621,275
100288,275
117277,275
189228,275
14630,275
277251,275
103406,275
86010,275
40990,275
223275,275
196045,275
27652,275
56693,275
140178,275
353095,275
187106,275
106388,275
270944,275
3087,275
141680,275
15080,275
301754,275
4481,274
276828,274
55667,274
333165,274
187499,274
179509,274
223224,274
212130,274
107872,274
184623,274
272565,274
321939,274
340954,274
187513,274
315724,274
306826,274
55729,274
267964,274
230950,274
23612,274
259804,274
16410,274
228109,274
83644,274
100886,274
189105,274
347077,274
177680,274
250095,274
336633,274
52960,274
86853,274
324660,274
160548,274
12527,274
186610,274
273156,274
127890,274
175871,274
221478,274
217452,274
219139,274
244733,274
310862,274
95704,274
167871,274
251007,274
33030,274
98689,274
95611,274
322779,274
56558,274
77451,274
177779,274
122933,274
337157,274
65342,274
217186,274
135691,274
340909,274
341420,274
295053,274
336007,274
31014,274
218965,274
56310,274
130418,274
131225,274
174834,274
45267,274
254582,274
301731,274
299997,274
97350,274
203810,274
42643,274
114649,274
183839,274
289458,274
99039,274
58553,274
249099,274
302014,274
238297,274
61239,274
5417,274
47975,274
266962,274
278611,274
155201,274
6420,274
328845,274
183401,274
79153,274
48910,274
256999,274
30985,274
207723,274
278800,274
190182,274
7925,274
171630,274
223753,274
205459,274
173503,274
58670,274
108113,274
225189,274
174987,274
209124,274
125003,274
293361,274
249890,274
253243,274
55797,274
44193,274
12322,274
292551,274
217701,274
206315,274
340057,274
26283,274
62939,274
131913,274
188521,274
56663,274
228870,274
213440,274
333280,274
168944,274
167944,274
147615,274
279091,274
48611,274
41414,274
220567,274
344590,274
20785,274
90857,274
86764,274
212028,274
138716,274
101300,274
322342,274
111951,274
221602,274
26011,274
6578,274
34848,274
164009,274
82628,274
317371,274
156797,274
137113,274
130355,274
341305,274
274584,274
150354,274
23339,274
179786,274
217751,274
173837,274
229383,274
216953,274
181090,274
140482,274
39668,274
23536,274
232068,274
102780,274
81686,274
72967,274
232507,274
279117,274
224138,274
340734,274
76622,274
71,274
326395,274
318329,274
173854,274
169162,274
329613,274
321653,274
41473,274
24301,274
75267,274
120661,274
284105,274
280899,274
69006,274
180338,274
110065,274
227535,274
266382,274
314197,274
253601,274
60207,274
131216,274
305644,274
326551,274
315189,274
120647,274
332824,274
141722,274
296310,274
233497,274
34334,274
98810,274
304918,274
66591,274
71056,274
190649,274
261316,274
47402,274
279610,274
345598,274
316247,274
31118,274
169531,274
57299,274
77319,274
333967,274
152589,274
293817,274
15313,274
21804,274
184646,274
191908,274
107933,274
268898,274
180894,274
108848,274
7723,274
220051,274
289243,274
94019,274
221419,274
326089,274
280960,274
116714,274
142074,274
129063,274
192244,274
258687,274
238774,274
272006,274
103776,274
352233,274
222390,274
230641,274
48721,274
85688,274
245274,274
29688,274
96694,274
171563,274
166967,274
245438,274
263141,274
197946,274
68965,274
206194,274
83667,274
281611,274
129010,274
121917,274
135728,274
309184,274
351894,274
332352,274
145447,274
207503,274
153603,274
3888,274
80575,274
210319,274
305333,274
89767,274
241067,274
335525,274
312405,274
314979,274
11524,274
125277,274
158684,274
253313,274
235383,274
169255,274
154603,274
77928,274
344275,274
109762,274
213441,274
319210,274
198049,274
190752,274
325906,274
61876,274
263443,274
185253,274
20865,274
210301,274
76966,274
128950,274
294284,274
179079,274
9553,274
315920,274
229323,274
153214,274
122905,274
171296,274
110157,274
192752,274
267502,274
149548,274
206879,274
140989,274
261818,274
267301,274
75768,274
85378,274
11865,274
175934,274
222785,274
125185,274
101070,274
134189,274
280487,274
74631,274
114421,274
160529,274
95091,274
348464,274
141093,274
236479,274
349697,274
125031,274
111912,274
175669,274
83636,274
167788,274
118609,274
273848,274
113956,274
79651,274
217157,274
171177,274
73055,274
236254,274
114399,274
278142,274
207611,274
281209,274
253271,274
131332,274
350216,274
20206,274
164849,274
76964,274
44783,274
9716,274
266440,274
204598,274
259397,274
218168,274
57554,274
61243,274
185269,274
43750,274
307457,274
102389,274
115331,274
168643,274
7173,274
88304,274
199592,274
274402,274
296999,274
70169,274
41408,274
338801,274
194398,274
176671,274
244418,274
159995,274
243946,274
4459,274
119830,274
135969,274
20724,274
99073,274
271860,274
100312,274
194333,274
281262,274
52110,274
233513,274
131162,274
113184,274
3684,274
250017,274
346504,274
126733,274
135082,274
126029,274
26794,274
205840,274
207155,274
135047,274
341416,274
290329,274
208405,274
121826,274
243360,274
2582,274
217639,274
63211,274
211317,274
56373,274
93366,274
291674,274
38,274
311457,274
318641,274
113768,274
134847,274
191866,274
225400,274
212672,274
280950,274
251740,274
292774,274
184665,273
65213,273
170819,273
84678,273
69146,273
191259,273
87538,273
263213,273
180292,273
166515,273
42579,273
42569,273
146654,273
76759,273
227430,273
13258,273
318249,273
9891,273
270542,273
19567,273
141315,273
188749,273
338132,273
43229,273
311991,273
177693,273
118640,273
15444,273
103354,273
150245,273
217975,273
190949,273
285062,273
237217,273
157835,273
234884,273
195698,273
33321,273
275831,273
62240,273
269103,273
310283,273
156066,273
240955,273
303465,273
140857,273
208223,273
134419,273
119601,273
85462,273
35285,273
214248,273
320188,273
158395,273
341758,273
205046,273
298679,273
156204,273
192160,273
187930,273
317781,273
151937,273
3768,273
81459,273
668,273
41532,273
290553,273
116665,273
242546,273
165980,273
15167,273
209271,273
186667,273
276014,273
30499,273
36952,273
212575,273
31319,273
283440,273
151745,273
51089,273
352493,273
267382,273
274249,273
27144,273
81306,273
6577,273
220463,273
63795,273
161852,273
273348,273
348648,273
169709,273
268333,273
302292,273
143159,273
126515,273
245389,273
287979,273
336616,273
238270,273
236813,273
172126,273
304007,273
300661,273
321983,273
269584,273
314589,273
238284,273
278761,273
153157,273
156836,273
51747,273
58668,273
83337,273
200503,273
96184,273
157004,273
7795,273
139546,273
120064,273
274727,273
230797,273
224425,273
241834,273
178289,273
256564,273
61557,273
29272,273
187558,273
167853,273
112506,273
256693,273
99440,273
188088,273
256705,273
129633,273
145648,273
8093,273
110874,273
297514,273
305750,273
172631,273
311072,273
154044,273
30275,273
157274,273
67444,273
331514,273
342263,273
248233,273
246557,273
186611,273
294508,273
238551,273
211585,273
308389,273
163932,273
206834,273
5618,273
326649,273
185336,273
309956,273
339105,273
187389,273
137339,273
288913,273
282556,273
344473,273
32548,273
124072,273
202684,273
202710,273
20452,273
149586,273
333728,273
346010,273
138619,273
301515,273
57936,273
24132,273
14174,273
320896,273
168860,273
17060,273
277954,273
253178,273
124173,273
331427,273
322642,273
116883,273
33795,273
179539,273
244864,273
309001,273
166844,273
122439,273
226910,273
42704,273
284140,273
141866,273
254714,273
12058,273
257685,273
170730,273
68524,273
1456,273
313469,273
349774,273
222933,273
251002,273
137193,273
243481,273
134548,273
117682,273
114074,273
266936,273
301089,273
161428,273
214605,273
168991,273
348634,273
104530,273
79632,273
79752,273
17313,273
173162,273
291938,273
149669,273
118324,273
40773,273
88917,273
330192,273
59686,273
254700,273
322421,273
2818,273
279372,273
144236,273
207302,273
84807,273
126,273
297849,273
257933,273
316651,273
334257,273
216630,273
307141,273
83536,273
186912,273
233194,273
351941,273
211884,273
156339,273
197062,273
44694,273
106539,273
100588,273
126732,273
238884,273
279578,273
165536,273
158241,273
76040,273
107266,273
196953,273
248690,273
312908,273
265398,273
36570,273
41162,273
126239,273
94329,273
288310,273
319410,273
40145,273
283897,273
252404,273
187357,273
257392,273
242330,273
144094,273
170547,273
59427,273
318356,273
18051,273
327664,273
155861,273
55428,273
319457,273
24603,273
291419,273
164851,273
167877,273
333960,273
82635,273
151069,273
186351,273
17199,273
272264,273
269395,273
307429,273
244382,273
255314,273
143113,273
87016,273
222318,273
125417,273
242698,273
88557,273
39779,273
340573,273
168063,273
291189,273
49798,273
113478,273
31876,273
188069,273
62219,273
81921,273
36363,273
65386,273
339687,273
18261,273
92483,273
138352,273
90364,273
86540,273
272092,273
352311,273
291067,273
33048,273
26514,273
3146,273
315615,273
49593,273
81536,273
19769,273
202787,273
274151,273
203462,273
256829,273
177018,273
215724,273
43562,273
92343,273
181204,273
171886,273
256784,273
13540,273
228044,273
146343,273
51433,273
298173,273
174760,273
145492,273
140912,273
275582,273
81150,273
81095,273
138026,273
13435,273
1762,273
179744,273
277711,273
35350,273
152260,273
145462,273
136301,273
142495,273
241139,273
180995,273
289360,273
311308,273
245181,273
213675,273
124003,273
97422,273
10847,273
121460,273
4737,273
213727,273
146127,273
130643,273
274448,273
157480,273
283258,273
36715,273
136553,273
238448,273
215278,273
69322,273
43375,273
32916,273
243790,273
80571,273
97051,273
202555,273
303346,273
195506,273
241026,273
160436,273
121747,273
290495,273
219615,273
255837,273
64834,273
303450,273
171304,273
1415,273
246005,273
47735,273
294346,273
243613,273
136854,273
214290,273
104890,273
243261,273
57670,273
215078,273
340167,273
202140,273
132852,273
195233,273
117739,273
27148,273
85989,273
33891,273
298647,273
240450,273
328457,273
175808,273
248136,273
277846,273
48082,273
182689,272
309921,272
301344,272
35095,272
321586,272
349233,272
130882,272
72797,272
307435,272
320892,272
177322,272
200374,272
290925,272
187846,272
144740,272
208106,272
229074,272
5217,272
164447,272
255545,272
146429,272
332301,272
109721,272
49357,272
75084,272
55241,272
310557,272
347119,272
136145,272
39951,272
10083,272
154056,272
332936,272
7353,272
28171,272
27525,272
277000,272
261732,272
248897,272
79449,272
176847,272
25077,272
145785,272
178126,272
272325,272
280318,272
136171,272
182703,272
320381,272
76986,272
227904,272
36480,272
279937,272
158766,272
348338,272
190960,272
144374,272
62378,272
7269,272
89997,272
2331,272
82813,272
204153,272
281596,272
260413,272
59769,272
264549,272
45802,272
289308,272
130703,272
119949,272
109233,272
295794,272
61301,272
47110,272
14028,272
117994,272
91707,272
22532,272
20281,272
14075,272
180185,272
216891,272
212385,272
228756,272
141029,272
204109,272
56834,272
290083,272
314759,272
195778,272
131965,272
137114,272
58090,272
186509,272
176622,272
116987,272
190738,272
233085,272
132083,272
170258,272
135208,272
211234,272
221189,272
10978,272
190692,272
108962,272
108915,272
76823,272
338455,272
55594,272
48561,272
13282,272
76425,272
83187,272
316164,272
22891,272
85793,272
22883,272
128795,272
15637,272
87660,272
209932,272
252338,272
311448,272
303209,272
96086,272
134523,272
55687,272
119597,272
175784,272
276574,272
45430,272
91606,272
197003,272
119565,272
231895,272
156229,272
58360,272
275302,272
64920,272
74805,272
289610,272
235898,272
342550,272
198128,272
54014,272
216903,272
211931,272
193088,272
186975,272
22864,272
175326,272
12479,272
118846,272
278343,272
305316,272
215207,272
180341,272
245231,272
195465,272
89500,272
178947,272
233863,272
306238,272
104954,272
339396,272
299354,272
343446,272
345848,272
272742,272
289756,272
106586,272
266372,272
331005,272
344182,272
24048,272
19078,272
303446,272
175483,272
345821,272
162054,272
154155,272
9304,272
311581,272
85880,272
64796,272
24257,272
295262,272
113546,272
217669,272
189558,272
128192,272
28809,272
253171,272
5943,272
309432,272
194839,272
333196,272
186670,272
333399,272
176340,272
103024,272
34630,272
53805,272
79310,272
288923,272
2918,272
351657,272
30349,272
78269,272
57078,272
287446,272
345741,272
218831,272
159241,272
168225,272
323285,272
312611,272
170069,272
62926,272
251539,272
257031,272
210227,272
217243,272
331286,272
184938,272
241374,272
19825,272
7814,272
312496,272
111039,272
7603,272
26455,272
78453,272
218704,272
139956,272
303985,272
200890,272
266137,272
28267,272
244311,272
174465,272
95615,272
207547,272
296182,272
348492,272
260353,272
164049,272
51554,272
28541,272
289527,272
221049,272
300783,272
198150,272
58538,272
18441,272
75187,272
238346,272
109837,272
276392,272
282107,272
150898,272
220941,272
212025,272
176873,272
91789,272
243658,272
72193,272
49809,272
81896,272
54115,272
101280,272
239722,272
322556,272
293359,272
42054,272
108923,272
336528,272
51177,272
188726,272
122699,272
94535,272
65403,272
84154,272
304101,272
66833,272
79390,272
60493,272
223297,272
147230,272
192574,272
6093,272
332704,272
165618,272
121697,272
271603,272
150123,272
177753,272
140014,272
50905,272
280871,272
36931,272
343869,272
268757,272
68005,272
329676,272
26398,272
325203,272
55157,272
347983,272
250178,272
119144,272
41466,272
165816,272
180871,272
43135,272
201911,272
68029,272
228066,272
182220,272
147409,272
1318,272
106829,272
115134,272
133221,272
317313,272
276052,272
97803,272
338979,272
348677,272
41363,272
315350,272
177918,272
168526,272
235721,272
188600,272
170891,272
89544,272
104444,272
161874,272
65317,272
16916,272
259721,272
210326,272
218485,272
76822,272
288544,272
102867,272
26097,272
233322,272
363,272
82105,272
155768,272
145100,272
259753,272
341277,272
283599,272
350497,272
115051,272
326385,272
279969,272
319907,272
349619,272
295674,272
85040,272
105756,272
79645,272
244147,272
254946,272
78046,272
267934,272
225505,272
56072,272
218687,272
212849,272
81492,272
164176,272
174638,272
219785,272
321549,272
15425,272
250503,272
152878,272
71619,272
155296,272
335200,272
133104,272
65814,272
170659,272
91347,272
11856,272
178335,272
349782,272
166312,272
226803,272
213128,272
65680,272
305114,272
22811,272
173652,272
265080,272
141740,272
65109,272
134104,272
152149,272
124259,272
184749,272
64406,272
244410,272
159892,272
348785,272
7955,272
321676,272
258596,272
181745,272
258059,272
310398,272
136695,272
244937,272
35769,272
211543,272
20491,272
325236,272
19146,272
298542,272
282504,272
162068,272
136508,272
101028,272
282776,272
101704,272
161333,272
243462,272
158729,272
47734,272
248544,272
8079,272
302099,272
292996,272
311088,272
52670,272
337031,272
318615,272
69890,272
128140,272
90618,272
236373,272
31725,272
117321,272
41290,272
349958,272
17190,272
96031,272
38030,272
250534,271
305223,271
330005,271
203311,271
324965,271
69350,271
287375,271
10757,271
288911,271
333870,271
316825,271
325398,271
289407,271
184826,271
139428,271
224395,271
135868,271
316442,271
290147,271
222544,271
178139,271
102819,271
190493,271
259788,271
225545,271
11804,271
11820,271
190944,271
71778,271
39052,271
315739,271
133907,271
186426,271
36354,271
39231,271
175907,271
318274,271
191303,271
103635,271
133638,271
284568,271
103761,271
141846,271
226861,271
254859,271
64776,271
284033,271
72835,271
170314,271
104042,271
72907,271
104103,271
191968,271
324117,271
324115,271
334624,271
40007,271
9792,271
227818,271
104409,271
142953,271
260955,271
73425,271
353272,271
228213,271
63746,271
217285,271
332699,271
228401,271
186819,271
143621,271
293128,271
63233,271
131316,271
216557,271
318661,271
344106,271
175730,271
326730,271
193168,271
74786,271
21396,271
332534,271
323718,271
62512,271
105798,271
62317,271
294023,271
193562,271
145092,271
137592,271
230333,271
334982,271
332429,271
95721,271
214962,271
294606,271
106435,271
230952,271
231065,271
327114,271
194492,271
186174,271
214366,271
167342,271
95065,271
76777,271
251385,271
195054,271
42720,271
213743,271
107663,271
312212,271
323158,271
13438,271
18429,271
182894,271
263647,271
327482,271
263778,271
195747,271
59436,271
108278,271
127179,271
94150,271
263956,271
59182,271
331990,271
311591,271
148494,271
233703,271
58819,271
31380,271
126504,271
278745,271
212123,271
297193,271
1555,271
93591,271
18098,271
317417,271
319435,271
